domain,protocol,ip_addr,get_period,average_word_len,path_length,check_double_slash,containsAt,sub_dir,containsHyphen,countQueries,Label
sharedaccessyu76h.dnsabr.com,0,0,0,0,0,1,0,4,0,0,1
kansasfootcenter-my.sharepoint.com,0,0,0,1,1,0,0,6,1,0,1
koskas.activehosted.com,0,0,0,1,0,1,0,3,0,2,1
bpl.kr,0,0,0,0,0,1,0,3,0,0,1
captain-xplisc.rf.gd,0,0,0,0,0,1,0,3,1,0,1
betasusgirsenesende.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
paypal.verification-point.com,0,0,0,0,0,1,0,3,1,0,1
dota-hook.com,0,0,0,0,0,1,0,3,1,0,1
lloyds.manage-security.co.uk,0,0,0,0,0,0,0,3,1,0,1
csytravels.in,0,0,0,0,1,0,0,5,2,0,1
grandmarketltd.co.uk,0,0,0,1,1,1,0,9,1,2,1
dcl-pylp.com,0,0,0,0,0,0,0,3,1,0,1
112.121.164.154,0,0,1,1,0,1,1,21,0,9,1
halifax-payee-security.net,0,0,0,0,0,0,0,3,2,0,1
commercialinvestingcenter.com,0,0,0,0,1,1,0,6,2,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,5,1,1
xjupr.mjt.lu,0,0,0,1,1,1,0,7,2,0,1
o2-accountauth.com,0,0,0,0,0,1,0,3,1,0,1
arushaone.co.tz,0,0,0,0,1,0,0,7,4,0,1
halifax.co.uk.app-review-8979.info,0,0,1,0,0,1,0,3,2,0,1
hostiotics.com,0,0,0,0,1,1,0,7,0,1,1
usaalogin.tumblr.com,0,0,0,0,0,0,0,3,0,0,1
teamwlg.com,0,0,0,1,1,1,0,6,1,0,1
36email.com,0,0,0,0,0,0,0,3,0,0,1
sewellcars-my.sharepoint.com,0,0,0,1,1,0,0,7,2,2,1
sharefilemicrosoftteams365.weebly.com,0,0,0,0,0,0,0,3,0,0,1
fotsva.com,0,0,0,0,0,0,0,3,0,0,1
athanaad.com,0,0,1,1,1,0,0,5,0,2,1
vafaeihome.com,0,0,0,0,1,0,0,9,1,0,1
carnesrubencircunvalacion.com.mx,0,0,0,0,1,1,0,9,1,1,1
birrasalentoshop.it,0,0,0,0,1,1,0,9,0,0,1
publimark.ro,0,0,1,0,1,1,0,7,0,0,1
hwfsweden.se,0,0,0,0,1,1,0,8,0,0,1
halifax-devicecheck.com,0,0,0,0,0,1,0,3,1,0,1
sdhjhkjkjhgfd.com,0,0,0,0,0,0,0,4,0,0,1
prescottfindit.com,0,0,0,0,0,1,0,5,1,0,1
bit.ly,0,0,0,0,0,0,0,3,0,0,1
mail.30yearsred.com,0,0,0,0,1,0,0,7,0,0,1
expeditions-of-e.com,0,0,0,0,0,1,0,5,2,0,1
google.com,0,0,1,1,0,1,0,8,1,3,1
prukia.000webhostapp.com,0,0,0,0,0,0,0,3,0,0,1
secure-apphalifaxupdate-verification-online.hanthinh.com.vn,0,0,1,1,0,0,0,3,3,0,1
ajvtools.ca,0,0,0,1,1,1,0,6,3,6,1
bdsfa.sharepoint.com,0,0,0,1,0,0,0,5,0,3,1
buytyresafrica.co.za,0,0,0,0,0,1,0,3,0,0,1
mereliverystables.com,0,0,0,0,1,1,0,6,0,0,1
consultax.cl,0,0,0,0,1,1,0,5,0,0,1
wriot-alternate.app.link,0,0,0,0,0,0,0,3,1,0,1
netflixpayerror.com,0,0,0,0,1,0,0,4,0,0,1
10238-dot-sustained-tree-295413.appspot.com,0,0,0,0,0,0,0,4,4,0,1
lovetheedit.com,0,0,0,0,1,1,0,6,0,0,1
online.parcel2track-centre.org,0,0,0,0,0,0,0,4,1,0,1
hitsem.com,0,0,1,0,0,1,0,11,0,0,1
halifax.authorize-payee.com,0,0,0,0,0,1,0,3,1,0,1
plucknfile.com,0,0,0,1,1,0,1,4,1,0,1
secure01b-verify-paypal.serveusers.com,0,0,1,1,1,1,0,6,2,1,1
kergaukr.com,0,0,0,0,1,0,0,5,9,0,1
trrwtllznodejyigpnwdyupjrd-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
preservationaction.org,0,0,0,0,0,0,0,5,1,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,0,7,4,1,1
snip.ly,0,0,0,0,0,0,0,4,2,0,1
halifax.cancellation-support.co.uk,0,0,0,0,0,0,0,3,1,0,1
lloyds.manage-security.co.uk,0,0,0,0,0,1,0,3,1,0,1
rebrand.ly,0,0,0,1,0,0,1,3,0,1,1
drive.google.com,0,0,0,0,1,0,0,6,1,0,1
q06huk.webwave.dev,0,0,0,0,0,0,0,3,0,0,1
u3699884.ct.sendgrid.net,0,0,0,1,0,1,0,4,17,0,1
lxvkvviftycljkwjczvhkfvwqickikhqdtva-dot-offglen.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,5,2,1
suncityfoaminsulation.com,0,0,0,0,0,1,0,3,0,0,1
vieuxshack.com,0,0,0,0,1,1,0,5,0,0,1
jldesignsandevents.com,0,0,0,1,1,0,0,7,1,0,1
hpvivgjoevvkhxxg-dot-glass-effect-294320.ew.r.appspot.com,0,0,1,1,0,0,0,3,4,0,1
uen.surveysparrow.com,0,0,0,0,0,0,0,5,1,0,1
atris-express.id,0,0,0,0,1,1,0,9,2,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,1,0,0,5,7,0,1
sites.google.com,0,0,0,0,1,0,0,5,0,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,6,1,1
twtr.to,0,0,0,1,0,0,0,3,0,0,1
ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,1,1,1,1,0,7,7,1,1
snjtradelink.com,0,0,0,0,0,1,0,5,1,0,1
accountsinfo-ee.com,0,0,0,1,0,0,0,3,1,1,1
accountsbills.com,0,0,0,0,0,0,0,3,0,0,1
authfailed.ru,0,0,0,0,0,1,0,3,0,0,1
thestatusworlds.com,0,0,0,1,1,1,0,6,1,0,1
halifaxalerts.com,0,0,0,0,0,0,0,3,0,0,1
pathikareps.com,0,0,0,0,1,1,0,5,0,0,1
viccats.camcam.dns-cloud.net,0,0,0,0,1,1,0,6,1,0,1
danangxaydung.com,0,0,0,0,0,1,0,4,0,0,1
i-m.mx,0,0,0,0,0,1,0,4,1,0,1
bancodobrasil-app.com,0,0,0,0,0,1,0,3,1,0,1
findurway.tech,0,0,0,0,0,1,0,4,1,0,1
syringomaremoval.com,0,0,0,1,0,0,0,5,1,2,1
medicalbi.it,0,0,0,0,0,1,0,4,0,0,1
vergaralandscaping.com,0,0,0,0,0,1,0,4,0,0,1
centec-am.com.br,0,0,0,0,1,0,1,6,1,0,1
atakanyy.0fees.us,0,0,0,0,0,1,0,3,0,0,1
compliance-central.com,0,0,0,1,0,1,0,3,1,1,1
support-smbc.co,0,0,1,1,0,1,1,21,1,9,1
2c3262d59d2716553.tempsite.link,0,0,0,0,1,1,0,8,0,0,1
u1162807.cp.regruhosting.ru,0,0,0,0,1,1,0,6,3,0,1
sylvaniaduilawyer.com,0,0,0,0,1,1,0,7,0,0,1
betasusguncelgirisimiz4.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
mphusky.com,0,0,1,0,1,1,0,6,0,0,1
ee-updatebillinginfo.com,0,0,0,0,0,0,0,3,1,0,1
bitferronort.blogspot.com,0,0,0,0,0,1,0,3,0,0,1
5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com,0,0,0,1,0,1,0,3,4,0,1
hublaalikes.com,0,0,0,0,0,0,0,3,0,0,1
solbiomas.es,0,0,0,1,1,0,0,7,1,2,1
secured-devicederegister.com,0,0,0,0,0,1,0,3,1,0,1
cupfkttejvguxtthtyyqbpidav-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
blauzac.com,0,0,0,0,0,1,0,7,2,1,1
haiifax-updated-device.com,0,0,0,0,0,0,0,3,2,0,1
workinprogress.pl,0,0,0,0,1,1,0,8,1,0,1
live-site.hopto.me,0,0,0,0,0,1,0,3,1,0,1
jiremenad.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
sunbrightaquatics.com,0,0,0,0,0,0,0,4,0,0,1
o2-confirm.net,0,0,0,0,0,1,0,3,1,0,1
bestrapbeats.com,0,0,1,0,0,0,0,6,0,0,1
treatyloan.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
icscards-sca.web.nitro-host.space,0,0,0,0,0,1,0,3,2,0,1
redeabreu.com.br,0,0,0,0,1,1,0,7,4,0,1
cnpkmxrebmcirznbvjczewvqvpnyudnaggcr.offgl8876899977678.uk.r.appspot.com,0,0,1,1,0,1,0,3,0,0,1
login-mymembership.com,0,0,0,0,0,1,0,3,1,0,1
dptc.lunchtimesport.com,0,0,0,1,0,0,0,4,0,0,1
vieuxshack.com,0,0,0,0,1,1,0,5,0,0,1
halifaxsecuredevice.com,0,0,0,0,0,1,0,3,0,0,1
iyvmavjrktjmatzojeyevgpghf-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
refund-form-submit.com,0,0,0,0,0,1,0,3,2,0,1
472a4262-a2a1-4785-b3aa-4816cba070ed.htmlcomponentservice.com,0,0,0,1,0,0,0,3,4,0,1
brkirhwdcphjqwjelniartjqhb-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
apple.com-devicealert.com,0,0,0,0,0,1,0,3,1,0,1
al.com.app-home-login.customer.marketcoop.com.br,0,0,1,0,0,1,0,3,2,0,1
irbis.pushkinlibrary.kz:8087,0,0,0,0,1,1,0,7,0,0,1
walka-akceptuj.eu,0,0,0,0,0,0,0,2,1,0,1
gallery.sinclairasia.com,0,0,0,0,0,1,0,4,0,0,1
rideforhopewme.ru,0,0,0,0,0,0,0,4,0,0,1
keypointtraining-my.sharepoint.com,0,0,0,1,1,0,0,7,2,0,1
mobile.de-item237771443.com,0,0,0,0,0,0,0,3,1,0,1
antecipecomdesconto.com,0,0,0,0,0,0,0,3,0,0,1
lloydsbank.login-personal-verify-valid.com,0,0,0,0,0,1,0,3,3,0,1
remsy.app.link,0,0,0,0,0,0,0,3,0,0,1
app-personnalite.com,0,0,0,0,0,0,0,4,1,0,1
ankama-news.live,0,0,0,0,0,0,0,3,1,0,1
services.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
xjup8.mjt.lu,0,0,0,1,1,1,0,7,1,0,1
checkdetails-ee.com,0,0,0,0,0,0,0,3,1,0,1
inoxserv.com.br,0,0,0,0,0,1,0,4,0,0,1
agent.joinf.cn,0,0,0,1,0,1,0,3,0,1,1
valleyobgynassociates.com,0,0,0,0,0,1,0,4,1,0,1
jaggaauto.com,0,0,0,0,0,1,0,4,0,0,1
evangelicalfriendsmission-my.sharepoint.com,0,0,0,1,1,0,0,7,5,3,1
joingrub-bokep18.wikaba.com,0,0,0,0,0,1,0,3,1,0,1
citimax.co.ke,0,0,0,0,0,0,1,6,0,0,1
my-newpayments.com,0,0,0,0,0,0,0,3,1,0,1
etisalatebills.com,0,0,0,0,0,1,0,4,0,0,1
betasus21.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
modernbambu.com,0,0,0,0,0,1,0,5,0,0,1
ch.prunauneau.fr,0,0,0,0,0,1,0,4,0,0,1
meritroyalbetgiris21.com,0,0,0,0,0,0,0,3,0,0,1
inbioma.pe,0,0,0,1,1,1,1,3,7,2,1
centrum24.santanber.pl,0,0,0,0,0,0,0,4,0,0,1
bankofamerica0.ns02.info,0,0,0,0,0,1,0,4,0,0,1
unsecuredevice-deregister.com,0,0,0,0,0,0,0,3,1,0,1
153284594738391.statictab.com,0,0,0,1,0,0,0,3,1,0,1
apple.support-us.in,0,0,0,0,0,1,0,4,1,0,1
justlookapp.com,0,0,0,0,1,1,0,10,1,0,1
gruposcherman.com.br,0,0,0,0,1,1,0,6,0,0,1
applepaymentpartner.com,0,0,0,0,0,1,0,5,1,0,1
averyclough.com,0,0,0,0,0,0,0,6,1,0,1
hortipower.co.uk,0,0,0,0,1,1,0,7,1,0,1
marketinghelper.com.au,0,0,0,0,1,1,0,7,1,0,1
site9551459.92.webydo.com,0,0,0,0,0,1,0,3,0,0,1
garantiliopelbeyintamiri.com,0,0,0,0,1,1,0,5,0,0,1
amazonlogistics-ap-northeast-1.amazonlogistics.jp,0,0,1,1,0,1,0,21,6,8,1
halifax-onlineinfo.com,0,0,0,0,0,0,0,3,1,0,1
evolveparenting.org,0,0,0,0,0,0,0,4,0,0,1
joingrupbokep.69.mu,0,0,0,0,0,1,0,3,0,0,1
binaireoptiesautotrader.logdown.com,0,0,0,0,0,1,0,4,0,0,1
unitus.mk.ua,0,0,0,0,1,1,0,13,1,0,1
unnobzava.net,0,0,0,1,1,0,0,7,2,6,1
help-accounts-pages.my.id,0,0,0,0,0,1,0,3,3,0,1
186.226.185.34,0,0,0,0,0,1,0,3,0,0,1
arushaone.co.tz,0,0,0,1,1,0,0,7,4,0,1
joinchatsexs.4pu.com,0,0,0,0,0,1,0,3,0,0,1
joul.co.kr,0,0,0,0,0,1,0,7,0,0,1
halifax-devices.cc,0,0,0,0,0,0,0,4,1,0,1
accareindia.com,0,0,0,0,1,0,0,8,0,0,1
1drv.ms,0,0,0,0,1,0,0,4,0,0,1
sorkhabitv.com,0,0,0,0,1,1,0,7,1,0,1
matbetgirisimizgir.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
campisicorradomichele.com,0,0,0,0,0,1,0,5,0,0,1
utahpakwhggvpswsyfkolchgadxokojdxjgp-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
lightpressprint.co.zw,0,0,0,0,1,0,0,15,0,0,1
saldaoobahianinho.com,0,0,0,0,0,1,0,4,0,0,1
bibliotecabayer.org.ar,0,0,0,0,0,0,0,5,1,0,1
doclab-console-auth.firebaseapp.com,0,0,0,1,1,0,0,5,19,4,1
halifax-unusual-login.com,0,0,0,0,0,1,0,3,2,0,1
qudiaohhjnleekhjemqmgoguiydexokngdwl-dot-offglen.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
sites.google.com,0,0,0,0,0,0,0,5,0,0,1
xj333.mjt.lu,0,0,0,1,1,1,0,7,0,0,1
reregister-alert.com,0,0,0,0,0,0,0,3,1,0,1
sqkumzuhunpqfbqbsbixupoajakjozobnezc-dot-offgl8876899977678.uk.r.appspot.com,0,0,0,1,0,1,0,3,2,0,1
veteransid.com,0,0,0,0,0,1,0,4,0,0,1
ioeojpsbkqndpfypvgofvwsmyb-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,1,0,3,4,0,1
marjonhomes.com,0,0,1,0,1,1,0,8,3,1,1
enbmw-basvurularesonuc.com,0,0,0,0,0,0,0,3,1,0,1
terrehautedivorcelawyer.com,0,0,0,0,1,1,0,9,0,0,1
halifaxsecuregroup.co.uk,0,0,0,0,0,0,0,3,0,0,1
redcloakmusic.com.br,0,0,0,1,1,1,1,5,1,1,1
appredirects.com,0,0,0,0,1,1,0,6,2,0,1
physics.uctm.edu,0,0,0,0,1,1,0,9,0,0,1
612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,0,0,0,1,0,0,0,3,2,0,1
car-carepoint.com,0,0,0,1,1,0,1,3,2,0,1
caspianglobalservices.com,0,0,0,0,1,1,0,7,0,0,1
live-site.hopto.me,0,0,0,0,0,0,0,3,1,0,1
boconceptla.com,0,0,0,0,1,1,0,8,0,0,1
amozonu.co.jp.signine-amnzol.top,0,0,1,0,0,0,0,3,1,0,1
therockacc.org,0,0,0,0,1,1,0,6,1,0,1
docs.google.com,0,0,0,0,1,0,0,7,1,0,1
zonabetabcponline.com,0,0,0,0,0,0,0,3,1,0,1
athanaad.com,0,0,1,1,0,0,0,5,1,2,1
peds-ortho.com,0,0,0,0,0,1,0,4,2,0,1
biolinky.co,0,0,0,0,0,0,0,3,0,0,1
linktr.ee,0,0,0,0,0,0,0,3,0,0,1
manidhara.com,0,0,0,0,1,1,0,9,1,0,1
mkiuyhakauywa.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
uguro.csb.app,0,0,0,0,0,0,0,3,0,0,1
gornjimilanovac.rs,0,0,0,0,0,0,0,4,0,0,1
transferaccountant.com,0,0,0,0,1,1,0,26,4,0,1
p.wpage.cc,0,0,0,0,0,1,0,3,0,0,1
pqevrdkamlnrqpcbofvcrrybwg-dot-triple-upgrade-293822.rj.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
pm.services.runescape.com-er.ru,0,0,0,0,0,0,0,3,1,0,1
chachainsurance.com,0,0,0,0,0,1,0,6,1,0,1
docs.google.com,0,0,0,0,1,0,0,6,1,0,1
globalworks.main.jp,0,0,0,0,0,1,0,3,0,0,1
xn--prinote-kf4c.com,0,0,0,0,0,0,0,3,3,0,1
forms.office.com,0,0,0,1,0,0,0,4,0,0,1
evangelicalfriendsmission-my.sharepoint.com,0,0,0,1,1,0,0,7,1,2,1
sekabetgiriss.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
brazosbendguardianship-my.sharepoint.com,0,0,0,1,1,0,0,7,2,0,1
auto-suchen-mobile.de,0,0,0,0,1,0,0,5,3,0,1
13.66.28.137,0,0,0,0,1,1,0,5,1,0,1
device-secureassist.com,0,0,0,0,0,0,0,3,1,0,1
deregister-online.co.uk,0,0,0,0,0,0,0,3,1,0,1
raquelsmodernlife.com,0,0,0,1,1,0,0,5,1,2,1
login-secure-three.uk.com,0,0,0,0,0,0,0,3,2,0,1
lloyds.secure-new-pair-auth.com,0,0,0,0,0,0,0,3,3,0,1
vdrop.ru,0,0,0,0,0,1,0,3,0,0,1
celtabets.blogspot.com,0,0,0,0,0,1,0,2,0,0,1
elearningytecnologia.com,0,0,0,0,0,1,1,6,0,0,1
votrespaceclient0pen.weebly.com,0,0,0,0,0,0,0,3,0,0,1
kurortnoye.com.ua,0,0,1,0,0,1,1,5,1,0,1
vty23srfg.tk,0,0,0,0,0,0,1,4,0,1,1
services.runescape.com-as.ru,0,0,0,1,1,0,0,4,1,0,1
halifaxfraudchecks.com,0,0,0,0,0,1,0,3,0,0,1
nebrot.dk,0,0,0,0,0,1,0,5,0,0,1
citieid.com,0,0,0,0,0,0,0,3,0,0,1
aplicativobbonline.xyz,0,0,0,0,1,0,0,5,0,0,1
rmact-my.sharepoint.com,0,0,0,1,1,0,0,9,1,3,1
tuy1.hyperphp.com,0,0,0,0,0,1,0,3,0,0,1
doclab-console-auth.firebaseapp.com,0,0,1,0,1,0,0,5,3,0,1
tokokainbandung.com,0,0,0,0,1,1,0,12,2,0,1
betpergir4.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
news.clipfasthd.com,0,0,0,1,0,1,0,5,1,0,1
maintoolstrading.com,0,0,0,0,0,1,0,4,0,0,1
manuscript.ge,0,0,0,0,1,0,0,7,1,0,1
createchsoft.com,0,0,0,0,0,1,0,7,1,0,1
itunes-signup.performancehorizon.com,0,0,0,0,0,0,0,5,1,0,1
oka-kaikei-okayama.com,0,0,0,0,0,1,0,5,2,0,1
iyuxxdxrzcijimirrcxawzdkdubmrxkgynwr-dot-woven-perigee-290416.uk.r.appspot.com,0,0,0,1,0,0,0,3,4,0,1
jcspender.com,0,0,0,0,1,0,0,5,0,0,1
uhr.fengcdaaban.wang,0,0,0,0,0,1,0,4,0,0,1
janhitcollegeofeducation.com,0,0,0,1,1,1,0,9,3,1,1
pot-h.top,0,0,0,0,0,1,0,3,1,0,1
eliotecae-my.sharepoint.com,0,0,0,1,1,0,0,8,9,4,1
mickstransag.com.au,0,0,0,1,0,0,0,5,0,2,1
verifynewdevice.com,0,0,0,0,0,0,0,3,0,0,1
empirejewelers.us,0,0,1,1,0,0,0,4,0,10,1
cpanelpourcontinuerhqnfghjkackmailercom.000webhostapp.com,0,0,0,1,0,0,0,3,0,0,1
m42club.com,0,0,0,0,0,1,0,5,0,0,1
opretretopoptk.000webhostapp.com,0,0,0,0,0,1,0,5,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
lloyds-devicemanage.co.uk,0,0,0,0,0,0,0,3,1,0,1
20201013050121.geade.ooguy.com,0,0,0,0,0,1,0,5,0,0,1
instituteofgloballeadership.com,0,0,0,0,0,0,0,3,0,0,1
jspconsultants.co.uk,0,0,0,0,0,1,0,4,0,0,1
new-three-co.uk,0,0,0,0,0,0,0,3,2,0,1
device-secure-online.com,0,0,0,0,0,1,0,3,2,0,1
techdirectbh.com,0,0,0,0,0,1,0,4,0,0,1
viglalimnou.com,0,0,0,1,1,0,0,8,2,2,1
massanuttenbikerental.com,0,0,0,0,0,0,0,5,0,0,1
startxpo.com,0,0,0,0,1,1,0,6,1,0,1
allaboutchris.com,0,0,0,0,0,1,0,4,0,0,1
hjg.gnrvnuv.cn,0,0,0,0,0,1,0,3,0,0,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,5,3,1
lbonline-manage-security.com,0,0,0,0,0,0,0,3,2,0,1
rokutanm-rrbrb.cc,0,0,0,0,0,1,0,3,1,0,1
bancomercantil-org.haxsecurity.org,0,0,0,0,0,1,0,2,1,0,1
osrsgames.com,0,0,0,0,1,0,0,4,0,0,1
ipaypa1-profile-info920kw.netlify.app,0,0,0,0,0,0,0,3,2,0,1
dainellistudio.com,0,0,0,0,0,1,0,2,0,0,1
galapsdone.imfast.io,0,0,0,0,0,0,0,3,0,0,1
toanhoc247.edu.vn,0,0,0,0,1,1,0,8,3,0,1
thegethealth.com,0,0,0,0,0,0,0,3,0,0,1
card-mail-center.bhthsvu.cn,0,0,0,0,0,0,0,3,2,0,1
centec-am.com.br,0,0,0,0,0,1,0,5,1,0,1
mereliverystables.com,0,0,0,1,1,1,0,6,0,2,1
acces-ing-cliente-iid55454.u1137972.cp.regruhosting.ru,0,0,0,1,0,1,0,4,4,0,1
expressattestations.com,0,0,1,1,0,0,0,5,0,10,1
appleverificationalert.com,0,0,0,0,0,1,0,3,0,0,1
ocnbangla.com,0,0,0,0,1,1,0,8,1,0,1
ofertas2020-submarino.club,0,0,0,0,0,1,0,2,1,0,1
174.138.36.47,0,0,0,0,0,1,0,5,0,0,1
c-runescape.com.ua,0,0,0,0,0,1,0,3,1,0,1
refund-vehicle-form.com,0,0,0,0,0,0,0,3,2,0,1
moxisq.com,0,0,0,0,0,1,0,3,0,0,1
videoskick.com,0,0,0,0,0,1,0,4,0,0,1
drive.google.com,0,0,0,0,1,0,0,7,2,0,1
polrul-14335751.alsalhaj.com,0,0,0,1,0,1,0,3,1,0,1
vinceduchene.cnbcreative.co.uk,0,0,0,0,0,1,0,6,0,0,1
docs.google.com,0,0,0,0,1,0,0,7,0,0,1
lloyds.securitypayee.co.uk,0,0,0,0,0,0,0,3,0,0,1
greteldeblock.com,0,0,0,0,1,1,0,10,0,0,1
jabbmanagement.com,0,0,0,0,0,1,0,4,0,0,1
halifax.secureyour-account.com,0,0,0,0,0,1,0,3,1,0,1
atelieadrika.com.br,0,0,0,0,0,1,0,2,0,0,1
ademsa.com,0,0,0,0,0,1,0,5,0,0,1
genawatkins.com,0,0,0,0,0,0,0,6,0,0,1
9876543signu.weebly.com,0,0,0,0,0,0,0,3,0,0,1
paypal.com.hyh7m8q.top,0,0,0,0,0,0,0,3,0,0,1
hmrc.identity-ue-auth.com,0,0,0,0,0,0,0,3,2,0,1
page-business.facebook.item872352783234.com,0,0,0,0,0,1,0,3,1,0,1
doapositioning.com,0,0,0,1,1,1,0,6,1,2,1
mymsn0.yolasite.com,0,0,0,0,0,0,0,3,0,0,1
spare-bnk1-oss.cloudaccess.host,0,0,0,0,1,0,0,5,3,0,1
digitalflashbacks.ca,0,0,0,0,1,1,0,5,1,0,1
htl.li,0,0,0,0,0,1,0,3,0,0,1
halifax.authorise-logins.com,0,0,0,0,0,1,0,3,1,0,1
share.hsforms.com,0,0,0,0,0,0,0,3,0,0,1
iac.org.in,0,0,1,0,1,1,0,6,0,0,1
publish.ne.cision.com,0,0,1,0,1,1,0,8,0,0,1
instagramhelpcn.0fees.us,0,0,0,0,0,1,0,3,0,0,1
plataformaeducativa.se.jalisco.gob.mx,0,0,0,0,0,1,0,5,0,0,1
littlecastlechildcare.net,0,0,0,0,0,1,0,4,0,0,1
login-live.com-s02.info,0,0,0,0,0,0,0,3,2,0,1
bludomain6.com,0,0,0,1,1,0,0,7,1,0,1
arpeysappliancerepairs.com,0,0,0,0,0,1,0,3,0,0,1
krakenrums.blogspot.com,0,0,0,0,0,0,0,3,0,0,1
linktr.ee,0,0,0,0,0,0,0,3,0,0,1
lihi1.cc,0,0,0,0,0,0,0,4,0,0,1
destructoring.com,0,0,0,0,0,0,0,5,0,0,1
opretretopoptk.000webhostapp.com,0,0,0,0,0,1,0,4,0,0,1
sucursalvirtualonliinebancolombia.com,0,0,0,0,0,1,0,6,2,0,1
yeamo.org,0,0,0,0,0,0,0,4,0,0,1
doonprojects.com,0,0,0,0,0,0,0,3,0,0,1
tokokainbandung.com,0,0,0,0,1,1,0,12,2,1,1
mulnored.com,0,0,0,0,0,1,0,3,0,0,1
23.4.43.27,0,0,0,0,0,1,0,3,0,0,1
urlz.fr,0,0,0,0,0,1,0,3,0,0,1
invite-grub-whatsappsex-chat.2waky.com,0,0,0,0,0,1,0,3,3,0,1
sites.google.com,0,0,0,0,0,0,0,5,0,0,1
smartindianagriculture.com,0,0,0,0,1,1,0,6,1,0,1
vmorefraud.com,0,0,0,0,1,1,0,6,0,0,1
movil-scotiabank.com,0,0,0,0,0,1,0,2,1,0,1
halifaxbankinggroup.com,0,0,0,0,0,0,0,3,0,0,1
charytatywni.allegro.secfence.lesavik.net,0,0,0,1,0,1,0,2,0,0,1
zonasegura1.bn-inicio-web.com,0,0,0,0,0,0,0,5,2,0,1
docsharex-authorize.firebaseapp.com,0,0,0,1,1,0,0,5,7,0,1
post-u.top,0,0,0,0,0,0,0,3,1,0,1
taijishentie.com,0,0,1,0,0,1,0,10,1,1,1
encryptdrive.booogle.net,0,0,0,0,0,1,0,3,0,0,1
washpucks.com,0,0,0,0,0,1,0,4,1,0,1
docs.google.com,0,0,0,1,0,0,0,9,2,1,1
emailfilter-update.sitebeat.site,0,0,0,0,0,1,0,3,1,0,1
secureonline-digital.com,0,0,0,0,0,0,0,3,1,0,1
gettideal.ml,0,0,0,1,0,1,0,4,0,2,1
firebasestorage.googleapis.com,0,0,1,1,1,0,1,7,5,1,1
freebetbahis.com,0,0,0,0,0,1,0,2,0,0,1
email302.com,0,0,0,0,1,1,0,8,2,0,1
kisa.link,0,0,0,0,0,0,0,3,0,0,1
valleyobgynassociates.com,0,0,0,0,0,1,0,4,1,0,1
lloydsbank.verify-device-online.com,0,0,0,0,0,0,0,3,2,0,1
uqr.to,0,0,0,0,0,0,0,3,0,0,1
magaluzineluiza.com,0,0,0,0,0,1,0,4,0,0,1
digitalflashbacks.ca,0,0,0,1,1,1,0,8,1,2,1
rb.gy,0,0,0,0,0,0,0,3,0,0,1
wriot-alternate.app.link,0,0,0,0,0,1,0,3,1,0,1
xxx-com-dot-c2c01-531c7.uc.r.appspot.com,0,0,0,0,0,1,0,3,4,0,1
automoves-halifax.com,0,0,0,0,0,1,0,3,1,0,1
crg.co.uk,0,0,0,0,1,1,0,7,0,0,1
homologacao.xocovid19.com.br,0,0,0,0,0,1,0,2,0,0,1
halifax.securityonline-device.com,0,0,0,0,0,1,0,3,1,0,1
arushaone.co.tz,0,0,0,0,1,1,0,7,4,0,1
faceautomation.com,0,0,0,0,1,0,0,7,0,0,1
toddmkirsch.com,0,0,0,1,1,0,1,5,0,0,1
